node_id,is_complete,num_in_links,num_out_links,osm_traffic_controller,longitude,latitude,osm_changeset,birth_timestamp,death_timestamp,region_id
42806511,True,2,2,null,-73.874543,40.728935,3157040,1405267167641,40000000000000,248
42879311,True,3,3,null,-73.855228,40.728965,3157040,1405267167641,40000000000000,268
42786700,True,3,3,null,-73.895589,40.728965,3157040,1405267167641,40000000000000,228
42858226,True,2,1,null,-73.87584,40.728968,3157040,1405267167641,40000000000000,248
42917418,True,6,6,null,-73.857828,40.728975,3157040,1405267167641,40000000000000,268
42819301,True,3,3,null,-73.868479,40.72898,3157040,1405267167641,40000000000000,248
42448568,True,2,2,null,-74.0093502,40.7289809,5154891,1405267167641,40000000000000,148
42864890,True,4,4,null,-73.882373,40.728982,2114249,1405267167641,40000000000000,248
42813741,True,4,4,null,-73.9002399,40.7289879,14477181,1405267167641,40000000000000,228
42815457,True,2,1,null,-73.878382,40.728996,2114249,1405267167641,40000000000000,248
42786691,True,2,1,null,-73.896853,40.728996,3157040,1405267167641,40000000000000,228
42496867,True,3,3,null,-73.950659,40.728996,2155102,1405267167641,40000000000000,188
42844533,True,2,3,null,-73.904029,40.729004,3157040,1405267167641,40000000000000,228
42428464,True,1,2,null,-73.993747,40.729008,3424090,1405267167641,40000000000000,168
42531627,True,2,3,null,-73.959133,40.729011,2155102,1405267167641,40000000000000,188
42516618,True,3,3,null,-73.94684,40.729031,2155102,1405267167641,40000000000000,188
42813711,True,3,2,null,-73.9021392,40.7290458,14477181,1405267167641,40000000000000,228
42813743,True,3,3,null,-73.899246,40.72905,2114249,1405267167641,40000000000000,228
42786696,True,1,2,null,-73.895971,40.729063,3157040,1405267167641,40000000000000,228
42455480,True,1,1,null,-73.973055,40.729072,2221591,1405267167641,40000000000000,168
1812608108,True,3,2,null,-74.0103942,40.7290792,12111265,1405267167641,40000000000000,148
42446552,True,3,3,null,-73.981325,40.729086,3400487,1405267167641,40000000000000,168
42786708,True,3,3,null,-73.894503,40.729098,3157040,1405267167641,40000000000000,228
2089937947,True,1,1,null,-73.8593964,40.7291076,14477181,1405267167641,40000000000000,268
279156226,True,2,2,null,-73.9310192,40.7291105,14843052,1405267167641,40000000000000,208
2089937948,True,2,2,null,-73.8521265,40.7291112,14477181,1405267167641,40000000000000,268
277630003,True,2,2,null,-73.860356,40.7291536,461229,1405267167641,40000000000000,268
42520808,True,3,3,null,-73.957479,40.729169,2155102,1405267167641,40000000000000,188
1692433938,True,2,2,null,-74.0011907,40.7291711,11110749,1405267167641,40000000000000,148
597324671,True,2,1,null,-73.909794,40.7291731,3414263,1405267167641,40000000000000,228
42809660,True,2,3,null,-73.8714928,40.7291755,21428220,1405267167641,40000000000000,248
42456205,True,1,2,null,-73.995812,40.72918,2221591,1405267167641,40000000000000,168
42442857,True,2,2,null,-73.987239,40.729192,3400487,1405267167641,40000000000000,168
2089937949,True,1,2,null,-73.8601387,40.7292357,14477181,1405267167641,40000000000000,268
42496869,True,2,2,null,-73.949911,40.729244,2155102,1405267167641,40000000000000,188
42502935,True,2,2,null,-73.9460412,40.7292575,3424500,1405267167641,40000000000000,188
277630094,True,2,1,null,-73.8593603,40.7292577,461229,1405267167641,40000000000000,268
2757168852,True,1,2,null,-73.8713597,40.7292824,21428220,1405267167641,40000000000000,248
42786715,True,2,3,null,-73.893291,40.729297,3157040,1405267167641,40000000000000,228
42440553,True,3,3,null,-73.997886,40.72931,3400487,1405267167641,40000000000000,148
42831873,True,3,3,null,-73.8628816,40.7293118,11959488,1405267167641,40000000000000,268
42905875,True,1,1,null,-73.889054,40.729314,3157040,1405267167641,40000000000000,248
597363620,True,2,1,null,-73.8786402,40.7293241,3414838,1405267167641,40000000000000,248
42825196,True,3,3,null,-73.9286629,40.7293354,3157040,1405267167641,40000000000000,208
42813709,True,4,4,null,-73.902618,40.729343,2114249,1405267167641,40000000000000,228
42431517,True,2,2,null,-74.003657,40.729344,2221591,1405267167641,40000000000000,148
42472696,True,2,2,null,-73.945116,40.729349,2155102,1405267167641,40000000000000,188
597328332,True,1,2,null,-73.9104567,40.7293517,3414263,1405267167641,40000000000000,228
42454994,True,2,2,null,-73.9839987,40.729373,10302475,1405267167641,40000000000000,168
42449582,True,2,2,null,-73.994547,40.729406,2221591,1405267167641,40000000000000,168
42439001,True,3,3,null,-73.9780305,40.7294404,10302475,1405267167641,40000000000000,168
42858230,True,3,2,null,-73.875183,40.729442,3157040,1405267167641,40000000000000,248
42516624,True,2,3,null,-73.944186,40.729442,2155102,1405267167641,40000000000000,208
42815458,True,2,1,null,-73.87771,40.7294423,3414838,1405267167641,40000000000000,248
42430761,True,3,2,null,-74.0051812,40.7294474,8401351,1405267167641,40000000000000,148
42839172,True,3,3,null,-73.890008,40.72945,3157040,1405267167641,40000000000000,248
42844624,True,2,2,null,-73.872503,40.729465,3157040,1405267167641,40000000000000,248
42813894,True,2,2,null,-73.865487,40.729472,2114249,1405267167641,40000000000000,268
42885123,True,4,4,null,-73.895623,40.729475,3157040,1405267167641,40000000000000,228
