k,imbalance,lat,lon,region
32,10,40.660737,-73.925034,0
32,10,40.660739,-73.91038,0
32,10,40.660745,-73.928823,0
32,10,40.660757,-73.876101,3
32,10,40.6607709,-73.9800815,2
32,10,40.660785,-73.939813,1
32,10,40.66079,-73.994004,2
32,10,40.660799,-73.871822,3
32,10,40.6608009,-73.8858966,3
32,10,40.660827,-73.950644,1
32,10,40.6608509,-73.9795492,2
32,10,40.660861,-73.898819,0
32,10,40.660876,-73.909461,0
32,10,40.6608831,-73.8848161,3
32,10,40.6608922,-73.8529889,3
32,10,40.6608968,-74.0046506,2
32,10,40.66093,-73.986682,2
32,10,40.660937,-73.983237,2
32,10,40.660947,-73.937188,1
32,10,40.660988,-73.8892,3
32,10,40.660999,-73.897896,0
32,10,40.661007,-73.947753,1
32,10,40.661014,-73.908524,0
32,10,40.6610177,-73.99737,2
32,10,40.6610563,-73.9775699,2
32,10,40.661072,-73.94673,1
32,10,40.661107,-73.875285,3
32,10,40.661108,-73.946157,1
32,10,40.661126,-73.89469,3
32,10,40.6611286,-73.8624974,3
32,10,40.661135,-73.896975,0
32,10,40.661139,-73.990052,2
32,10,40.6611456,-73.9801537,2
32,10,40.661148,-73.934316,0
32,10,40.661149,-73.945488,1
32,10,40.6611509,-73.9780151,2
32,10,40.661156,-73.907585,0
32,10,40.661158,-73.871003,3
32,10,40.661162,-73.918299,0
32,10,40.66117,-73.879683,3
32,10,40.6611765,-73.8850333,3
32,10,40.66118,-73.956958,1
32,10,40.661202,-74.0007614,2
32,10,40.661203,-73.92432,0
32,10,40.661208,-74.002239,2
32,10,40.661215,-73.933348,0
32,10,40.661272,-73.896055,0
32,10,40.661294,-73.906666,0
32,10,40.6612946,-73.8617225,3
32,10,40.661295,-73.929432,0
32,10,40.661297,-73.917354,0
32,10,40.661321,-73.942688,1
32,10,40.6613284,-73.8578779,3
32,10,40.661331,-73.931406,0
32,10,40.661338,-73.888385,3
32,10,40.661349,-73.99342,2
32,10,40.6613601,-73.9645786,1
32,10,40.661388,-73.953615,1
32,10,40.6614137,-73.8951426,0
32,10,40.661414,-73.8608256,3
32,10,40.661429,-73.905743,0
32,10,40.661432,-73.916434,0
32,10,40.6614388,-73.88414,3
32,10,40.661447,-73.928282,0
32,10,40.661459,-73.87447,3
32,10,40.661467,-73.977558,2
32,10,40.661469,-73.986123,2
32,10,40.6614742,-74.0040843,2
32,10,40.66149,-73.893882,3
32,10,40.661495,-73.939886,1
32,10,40.6614969,-73.9194845,0
32,10,40.6615063,-73.8520998,3
32,10,40.661514,-73.870197,3
32,10,40.6615228,-73.8833411,3
32,10,40.661535,-73.878834,3
32,10,40.661539,-73.8599096,3
32,10,40.661539,-73.982732,2
32,10,40.661568,-73.904782,0
32,10,40.661569,-73.950724,1
32,10,40.661574,-73.915477,0
32,10,40.661594,-73.9793352,2
32,10,40.661602,-73.98774,2
32,10,40.6616361,-73.9968937,2
32,10,40.661662,-73.8680703,3
32,10,40.661663,-73.923608,0
32,10,40.661671,-73.937262,1
32,10,40.661689,-73.887568,3
32,10,40.661691,-73.961429,1
32,10,40.661699,-73.98947,2
32,10,40.661714,-73.903813,0
32,10,40.661722,-73.914526,0
32,10,40.661734,-73.96077,1
32,10,40.6617353,-73.8578564,3
32,10,40.661746,-73.947832,1
32,10,40.6617677,-74.0001874,2
32,10,40.661779,-74.001705,2
32,10,40.661809,-73.873652,3
32,10,40.6618157,-73.8829297,3
32,10,40.661833,-73.907735,0
32,10,40.661834,-73.893103,3
32,10,40.6618431,-73.8515672,3
32,10,40.6618445,-73.8570741,3
32,10,40.66185,-73.902892,0
32,10,40.661854,-73.913604,0
32,10,40.661855,-73.869371,3
32,10,40.661864,-73.934392,0
32,10,40.661881,-73.945566,1
32,10,40.661887,-73.878018,3
32,10,40.6618899,-73.8664932,3
32,10,40.661908,-73.927566,0
32,10,40.661909,-73.992838,2
32,10,40.661925,-73.933424,0
32,10,40.661965,-73.957044,1
32,10,40.6619738,-73.8561472,3
32,10,40.661988,-73.901972,0
32,10,40.661993,-73.912686,0
32,10,40.6620094,-73.8830989,3
32,10,40.662014,-73.886814,3
32,10,40.6620201,-73.8683385,3
32,10,40.662051,-73.93148,0
32,10,40.66206,-73.942767,1
32,10,40.662081,-73.985596,2
32,10,40.6621024,-73.8552261,3
32,10,40.662109,-73.867656,3
32,10,40.6621202,-73.8825583,3
32,10,40.662125,-73.901053,0
32,10,40.6621327,-73.996205,2
32,10,40.662135,-73.911727,0
32,10,40.662142,-73.982231,2
32,10,40.662162,-73.872835,3
32,10,40.662173,-73.965025,1
32,10,40.662174,-73.9537,1
32,10,40.6621814,-73.882078,3
32,10,40.662185,-73.89231,3
32,10,40.6621893,-73.9642473,1
32,10,40.662202,-73.9788392,2
32,10,40.6622112,-74.0009331,2
32,10,40.662217,-73.930462,0
32,10,40.662231,-73.922728,0
32,10,40.6622325,-73.8825767,3
32,10,40.6622338,-73.939992,1
32,10,40.6622399,-73.8542408,3
32,10,40.662241,-73.877203,3
32,10,40.662248,-73.8667,3
32,10,40.6622636,-73.9692309,1
32,10,40.662278,-73.910776,0
32,10,40.662281,-73.900026,0
32,10,40.6623039,-73.8508027,3
32,10,40.6623191,-73.8815015,3
32,10,40.6623378,-73.9995981,2
32,10,40.662339,-73.987569,2
32,10,40.662354,-73.95081,1
32,10,40.662371,-73.926854,0
32,10,40.662394,-73.885936,3
32,10,40.662396,-73.8533508,3
32,10,40.662397,-73.937341,1
32,10,40.662399,-73.899211,0
32,10,40.662412,-73.909857,0
32,10,40.6624431,-73.8818086,3
32,10,40.6624618,-73.9201037,0
32,10,40.662469,-73.992255,2
32,10,40.6625033,-73.9686857,1
32,10,40.662506,-73.960866,1
32,10,40.662513,-73.872007,3
32,10,40.662533,-73.947914,1
32,10,40.662534,-73.89829,0
32,10,40.6625491,-73.8523633,3
32,10,40.662554,-73.90892,0
32,10,40.662563,-73.891449,3
32,10,40.6625741,-73.8817774,3
32,10,40.662575,-73.934467,0
32,10,40.662591,-73.876388,3
32,10,40.662673,-73.932872,0
32,10,40.662673,-73.897369,0
32,10,40.662676,-73.945613,1
32,10,40.662681,-73.985094,2
32,10,40.662694,-73.918703,0
32,10,40.662715,-73.945022,1
32,10,40.6627239,-73.850069,3
32,10,40.662737,-73.957122,1
32,10,40.662744,-73.92193,0
32,10,40.662744,-73.981728,2
32,10,40.662746,-73.885118,3
32,10,40.662756,-73.931556,0
32,10,40.6627576,-73.9957251,2
32,10,40.662762,-73.944208,1
32,10,40.662789,-73.931077,0
32,10,40.662799,-73.9783342,2
32,10,40.662805,-73.988335,2
32,10,40.662809,-73.89645,0
32,10,40.662832,-73.926139,0
32,10,40.662836,-73.917748,0
32,10,40.662847,-73.942829,1
32,10,40.662854,-73.871193,3
32,10,40.6628816,-73.8621339,3
32,10,40.662924,-73.89062,3
32,10,40.6629242,-73.8809581,3
32,10,40.662943,-73.875569,3
32,10,40.662945,-73.895531,0
32,10,40.662947,-73.953786,1
32,10,40.662967,-73.906138,0
32,10,40.662973,-73.91683,0
32,10,40.6629886,-73.856408,3
32,10,40.6629897,-73.8799114,3
32,10,40.6630161,-73.861215,3
32,10,40.663021,-73.940029,1
32,10,40.663028,-73.991673,2
32,10,40.663069,-73.985893,2
32,10,40.66308,-73.894628,3
32,10,40.663082,-73.9993184,2
32,10,40.663095,-73.884302,3
32,10,40.663106,-73.905173,0
32,10,40.663116,-73.915875,0
32,10,40.663125,-73.962429,1
32,10,40.663126,-73.950893,1
32,10,40.6631549,-73.8603264,3
32,10,40.663192,-73.937264,1
32,10,40.66321,-73.870376,3
32,10,40.663217,-73.866043,3
32,10,40.6632225,-73.9197697,0
32,10,40.663223,-73.89365,3
32,10,40.663245,-73.904211,0
32,10,40.6632537,-73.995039,2
32,10,40.663255,-73.914917,0
32,10,40.663257,-73.9980792,2
32,10,40.663284,-73.984591,2
32,10,40.6632859,-73.8801312,3
32,10,40.663294,-73.925424,0
32,10,40.663295,-73.874752,3
32,10,40.663295,-73.889785,3
32,10,40.6633015,-73.9605742,1
32,10,40.663307,-73.947997,1
32,10,40.663347,-73.981225,2
32,10,40.6633479,-73.920839,0
32,10,40.66336,-73.865096,3
32,10,40.663361,-73.959739,1
32,10,40.6633611,-73.8791114,3
32,10,40.663369,-73.892661,3
32,10,40.663384,-73.903284,0
32,10,40.663393,-73.913998,0
32,10,40.663402,-73.9778282,2
32,10,40.6634102,-73.8795645,3
32,10,40.663437,-73.986655,2
32,10,40.663448,-73.883487,3
32,10,40.663449,-73.945538,1
32,10,40.663507,-73.891738,3
32,10,40.663517,-73.95721,1
32,10,40.663517,-73.902376,0
32,10,40.66353,-73.913077,0
32,10,40.663546,-73.869485,3
32,10,40.663557,-73.931607,0
32,10,40.6636025,-73.990166,2
32,10,40.663603,-73.934391,0
32,10,40.6636112,-73.879297,3
32,10,40.66362,-73.930685,0
32,10,40.66364,-73.869005,3
32,10,40.663641,-73.89083,3
32,10,40.663645,-73.873935,3
32,10,40.663659,-73.901451,0
32,10,40.663673,-73.912122,0
32,10,40.6636804,-73.8560969,3
32,10,40.6637226,-73.8783077,3
32,10,40.663728,-73.953849,1
32,10,40.6637455,-73.8556248,3
32,10,40.663753,-73.937158,1
32,10,40.663778,-73.889907,3
32,10,40.6637879,-73.8560627,3
32,10,40.663788,-73.868074,3
32,10,40.663798,-73.88267,3
32,10,40.663798,-73.962894,1
32,10,40.663806,-73.900417,0
32,10,40.663814,-73.911166,0
32,10,40.663823,-73.987453,2
32,10,40.663843,-73.921655,0
32,10,40.663861,-73.885948,3
32,10,40.663862,-73.924549,0
32,10,40.6638774,-73.9945634,2
32,10,40.663886,-73.984089,2
32,10,40.6638918,-73.9991628,2
32,10,40.663904,-73.939926,1
32,10,40.663905,-73.950974,1
32,10,40.663916,-73.888985,3
32,10,40.663916,-73.867148,3
32,10,40.663926,-73.899605,0
32,10,40.6639449,-73.8546655,3
32,10,40.66395,-73.980724,2
32,10,40.66395,-73.910244,0
32,10,40.663953,-73.920972,0
32,10,40.663968,-73.8784903,3
32,10,40.66399,-73.929874,0
32,10,40.663994,-73.873121,3
32,10,40.664005,-73.949407,1
32,10,40.664012,-73.9773282,1
32,10,40.6640149,-73.8881809,3
32,10,40.6640342,-73.9978378,2
32,10,40.664048,-73.866229,3
32,10,40.6640502,-73.8774701,3
32,10,40.664055,-73.942696,1
32,10,40.664062,-73.89868,0
32,10,40.664063,-73.961108,1
32,10,40.6640814,-73.8537156,3
32,10,40.664082,-73.948166,1
32,10,40.664089,-73.920049,0
32,10,40.664091,-73.928779,0
32,10,40.664097,-73.909305,0
32,10,40.6641069,-73.9909714,2
32,10,40.664108,-73.960337,1
32,10,40.664129,-73.944082,1
32,10,40.6641354,-73.9905435,2
32,10,40.66415,-73.881856,3
32,10,40.664174,-73.944892,1
32,10,40.664176,-73.959344,1
32,10,40.6641782,-73.990829,2
32,10,40.664179,-73.865308,3
32,10,40.664201,-73.897758,0
32,10,40.664205,-73.885131,3
32,10,40.6642148,-73.8527872,3
32,10,40.664226,-73.945463,1
32,10,40.66423,-73.919097,0
32,10,40.664251,-73.922099,0
32,10,40.664273,-73.8775563,3
32,10,40.664303,-73.957292,1
32,10,40.6643326,-73.8776796,3
32,10,40.664335,-73.896839,0
32,10,40.664339,-73.864388,3
32,10,40.664343,-73.931539,0
32,10,40.664348,-73.872303,3
32,10,40.6643574,-73.8517944,3
32,10,40.664373,-73.918141,0
32,10,40.6643757,-73.993875,2
32,10,40.664377,-73.956033,1
32,10,40.664378,-73.923749,0
32,10,40.6643968,-73.8766496,3
32,10,40.6644109,-73.8768995,3
32,10,40.664414,-73.887261,3
32,10,40.664425,-73.986951,2
32,10,40.664433,-73.955085,1
32,10,40.6644615,-73.9925002,2
32,10,40.664471,-73.895921,0
32,10,40.664472,-73.949564,1
32,10,40.6644721,-73.8634919,3
32,10,40.664489,-73.983586,2
32,10,40.6644892,-73.8508771,3
32,10,40.664495,-73.934306,0
32,10,40.664504,-73.881036,3
32,10,40.66451,-73.917221,0
32,10,40.664514,-73.953787,1
32,10,40.6645162,-73.9971849,2
32,10,40.6645377,-73.9611996,1
32,10,40.664552,-73.980222,2
32,10,40.664561,-73.884309,3
32,10,40.6645876,-73.9972638,2
32,10,40.6645902,-73.8764833,3
32,10,40.6646,-73.895016,0
32,10,40.664607,-73.9768312,1
32,10,40.6646181,-73.991583,2
32,10,40.664644,-73.937074,1
32,10,40.664654,-73.916267,0
32,10,40.664659,-73.905578,0
32,10,40.664683,-73.951004,1
32,10,40.6647,-73.871486,3
32,10,40.66471,-73.928228,0
32,10,40.664752,-73.894042,3
32,10,40.6647529,-73.8758347,3
32,10,40.664781,-73.886413,3
32,10,40.664794,-73.91531,0
32,10,40.664794,-73.939845,1
32,10,40.6648471,-73.8765274,3
32,10,40.664857,-73.880222,3
32,10,40.6648831,-73.9922678,2
32,10,40.664902,-73.893051,3
32,10,40.66493,-73.914391,0
32,10,40.664947,-73.942613,1
32,10,40.664952,-73.922879,0
32,10,40.664963,-73.989815,2
32,10,40.6649808,-73.8759159,3
32,10,40.6649987,-73.993395,2
32,10,40.6650268,-73.961294,1
32,10,40.665028,-73.98645,2
32,10,40.665034,-73.892132,3
32,10,40.665035,-73.999418,2
32,10,40.665048,-73.8760539,3
32,10,40.665063,-73.902802,0
32,10,40.6650641,-73.9193335,0
32,10,40.665066,-73.913472,0
32,10,40.665072,-73.870613,3
32,10,40.665075,-73.927394,0
32,10,40.665086,-73.928683,0
32,10,40.665092,-73.983085,2
32,10,40.665099,-73.945381,1
32,10,40.665117,-73.929307,0
32,10,40.665141,-73.885563,3
32,10,40.665155,-73.9927282,2
32,10,40.665155,-73.97972,2
32,10,40.665176,-73.891214,3
32,10,40.6651902,-73.8693863,3
32,10,40.665202,-73.901836,0
32,10,40.665202,-73.879406,3
32,10,40.665209,-73.912516,0
32,10,40.6652091,-74.0116814,2
32,10,40.665214,-73.9763192,1
32,10,40.665234,-73.931455,0
32,10,40.6652423,-73.9926374,2
32,10,40.665248,-73.948151,1
32,10,40.6652841,-73.9924331,2
32,10,40.665312,-73.890299,3
32,10,40.6653239,-73.8684542,3
32,10,40.665346,-73.900851,0
32,10,40.665348,-73.92232,0
32,10,40.665351,-73.911559,0
32,10,40.6653607,-73.9966201,2
32,10,40.665378,-73.934224,0
32,10,40.665392,-73.9509168,1
32,10,40.6654008,-73.8752391,3
32,10,40.665453,-73.889381,3
32,10,40.6654565,-73.8742033,3
32,10,40.6654588,-73.8675145,3
32,10,40.665472,-73.899997,0
32,10,40.665474,-73.952305,1
32,10,40.6654871,-73.8560433,3
32,10,40.665489,-73.910624,0
32,10,40.66549,-73.921366,0
32,10,40.665495,-73.884743,3
32,10,40.665515,-73.92638,0
32,10,40.665516,-73.995795,2
32,10,40.665536,-73.936984,1
32,10,40.665549,-73.95369,1
32,10,40.665554,-73.878586,3
32,10,40.6655561,-73.9988088,2
32,10,40.665567,-73.989312,2
32,10,40.665588,-73.8741675,3
32,10,40.6655884,-73.8666109,3
32,10,40.665592,-73.888498,3
32,10,40.665608,-73.899076,0
32,10,40.66562,-73.8550837,3
32,10,40.665621,-73.954975,1
32,10,40.665626,-73.920444,0
32,10,40.665628,-73.909699,0
32,10,40.66563,-73.985948,2
32,10,40.665672,-73.955911,1
32,10,40.665693,-73.982581,2
32,10,40.6656949,-73.9397839,1
32,10,40.665715,-73.925922,0
32,10,40.665717,-73.887593,3
32,10,40.66572,-73.956859,1
32,10,40.6657206,-73.8656897,3
32,10,40.665747,-73.898158,0
32,10,40.665749,-73.979224,2
32,10,40.6657517,-73.8541335,3
32,10,40.6657571,-73.9935163,2
32,10,40.6657832,-73.9194008,0
32,10,40.6658015,-73.8733815,3
32,10,40.665815,-73.9758162,1
32,10,40.665838,-73.942528,1
32,10,40.665851,-73.886688,3
32,10,40.665852,-73.883912,3
32,10,40.6658537,-73.8647622,3
32,10,40.665863,-73.8735098,3
32,10,40.665878,-73.897233,0
32,10,40.6658816,-73.8531961,3
32,10,40.665908,-73.877771,3
32,10,40.665909,-73.918535,0
32,10,40.6659159,-73.8740124,3
32,10,40.66597,-73.928598,0
32,10,40.665988,-73.945301,1
32,10,40.6659912,-73.8729459,3
32,10,40.665994,-73.885795,3
32,10,40.6660186,-73.8522072,3
32,10,40.666019,-73.896316,0
32,10,40.666021,-73.929461,0
32,10,40.6660227,-73.8734762,3
32,10,40.666024,-73.8635751,3
32,10,40.666046,-73.917614,0
32,10,40.66606,-73.95863,1
32,10,40.6660907,-73.873596,3
32,10,40.666112,-73.883309,3
32,10,40.6661147,-73.992179,2
32,10,40.666126,-73.931381,0
32,10,40.6661293,-73.9256953,0
32,10,40.666134,-73.884908,3
32,10,40.666139,-73.948067,1
32,10,40.666154,-73.9944201,2
32,10,40.666154,-73.895409,0
32,10,40.66617,-73.98881,2
32,10,40.666181,-73.905971,0
32,10,40.666188,-73.916658,0
32,10,40.6661985,-73.8512969,3
32,10,40.6662193,-73.9954131,2
32,10,40.666233,-73.985445,2
32,10,40.6662443,-73.8620398,3
32,10,40.666259,-73.876953,3
32,10,40.6662601,-73.8840165,3
32,10,40.666262,-73.959561,1
32,10,40.666276,-73.934138,0
32,10,40.666289,-73.950835,1
32,10,40.666295,-73.982078,2
32,10,40.666297,-73.894439,3
32,10,40.666331,-73.915703,0
32,10,40.6663442,-73.8503549,3
32,10,40.666361,-73.978715,2
32,10,40.666364,-73.952226,1
32,10,40.666376,-73.883199,3
32,10,40.666382,-73.86108,3
32,10,40.6663832,-73.9948137,2
32,10,40.666419,-73.9753222,1
32,10,40.666426,-73.936907,1
32,10,40.6664312,-73.8727727,3
32,10,40.66644,-73.953606,1
32,10,40.666445,-73.924244,0
32,10,40.666446,-73.893446,3
32,10,40.6664581,-73.9947305,2
32,10,40.666468,-73.914786,0
32,10,40.666469,-73.882507,3
32,10,40.6665089,-73.9607329,1
32,10,40.6665569,-73.9961319,2
32,10,40.6665693,-73.9947475,2
32,10,40.6665693,-73.9963302,2
32,10,40.666578,-73.939676,1
32,10,40.666581,-73.892526,3
32,10,40.666592,-73.90319,0
32,10,40.6666018,-73.9945602,2
32,10,40.666602,-73.870688,3
32,10,40.666603,-73.95654,1
32,10,40.666604,-73.913867,0
32,10,40.666612,-73.876137,3
32,10,40.6666513,-73.9080936,0
32,10,40.666695,-73.961616,1
32,10,40.666716,-73.89161,3
32,10,40.6667177,-73.991675,2
32,10,40.666727,-73.942444,1
32,10,40.6667279,-73.9977681,2
32,10,40.6667339,-73.8697607,3
32,10,40.666736,-73.902232,0
32,10,40.6667435,-73.9951022,2
32,10,40.666746,-73.91291,0
32,10,40.666757,-73.858275,3
32,10,40.66677,-73.988307,2
32,10,40.666823,-73.881656,3
32,10,40.666834,-73.984943,2
32,10,40.666843,-73.8719353,3
32,10,40.666852,-73.890694,3
32,10,40.6668654,-73.8688366,3
32,10,40.666866,-73.928525,0
32,10,40.66688,-73.901266,0
32,10,40.66688,-73.945214,1
32,10,40.666887,-73.911954,0
32,10,40.666888,-73.981582,2
32,10,40.666889,-73.8573721,3
32,10,40.6669273,-73.9957135,2
32,10,40.666962,-73.87532,3
32,10,40.666963,-73.978212,2
32,10,40.66699,-73.88977,3
32,10,40.6670014,-73.8678813,3
32,10,40.66701,-73.90039,0
32,10,40.667015,-73.931291,0
32,10,40.667022,-73.9748192,1
32,10,40.6670252,-73.8564402,3
32,10,40.667027,-73.911018,0
32,10,40.667031,-73.947984,1
32,10,40.667098,-73.922753,0
32,10,40.66712,-73.888889,3
32,10,40.667142,-73.959245,1
32,10,40.667145,-73.899472,0
32,10,40.667154,-73.91009,0
32,10,40.6671676,-73.8708238,3
32,10,40.6671677,-73.8554651,3
32,10,40.667168,-73.934058,0
32,10,40.667169,-73.880859,3
32,10,40.667181,-73.950752,1
32,10,40.667215,-74.000103,2
32,10,40.6672245,-73.8709313,3
32,10,40.6672284,-73.9945011,2
32,10,40.667254,-73.887988,3
32,10,40.6672585,-73.8660744,3
32,10,40.667283,-73.898552,0
32,10,40.667306,-73.8545185,3
32,10,40.667314,-73.874503,3
32,10,40.667317,-73.936825,1
32,10,40.667333,-73.953521,1
32,10,40.667334,-73.9601571,1
32,10,40.667334,-73.922215,0
32,10,40.667373,-73.987804,2
32,10,40.6673772,-73.9912833,2
32,10,40.667388,-73.887084,3
32,10,40.6673952,-73.9956599,2
32,10,40.667419,-73.897633,0
32,10,40.667425,-73.908231,0
32,10,40.667437,-73.984438,2
32,10,40.6674425,-73.8535846,3
32,10,40.6674514,-73.870432,3
32,10,40.667468,-73.924687,0
32,10,40.667469,-73.939593,1
32,10,40.66748,-73.956223,1
32,10,40.667498,-73.98107,2
32,10,40.667509,-73.880064,3
32,10,40.667521,-73.886183,3
32,10,40.667555,-73.896704,0
32,10,40.66757,-73.977717,2
32,10,40.6675861,-73.8526018,3
32,10,40.667621,-73.9743162,1
32,10,40.667622,-73.942361,1
32,10,40.667653,-73.885297,3
32,10,40.667665,-73.873688,3
32,10,40.667672,-73.928443,0
32,10,40.667681,-73.961806,1
32,10,40.667688,-73.895805,0
32,10,40.667708,-73.906355,0
32,10,40.6677218,-73.8516734,3
32,10,40.667772,-73.945129,1
32,10,40.6677786,-73.8624189,3
32,10,40.6677856,-73.8844073,3
32,10,40.667825,-73.931214,0
32,10,40.667833,-73.894831,0
32,10,40.6678469,-73.9940023,2
32,10,40.667852,-73.92102,0
32,10,40.667855,-73.905386,0
32,10,40.667861,-73.850721,3
32,10,40.667872,-73.879216,3
32,10,40.667905,-73.883597,3
32,10,40.6679133,-73.8567089,3
32,10,40.6679154,-73.8614579,3
32,10,40.667922,-73.947899,1
32,10,40.6679227,-73.990671,2
32,10,40.6679538,-73.9963945,2
32,10,40.667975,-73.9873,2
32,10,40.667976,-73.933982,0
32,10,40.6679771,-73.9958208,2
32,10,40.66798,-73.893839,3
32,10,40.667988,-73.904464,0
32,10,40.668021,-73.958927,1
32,10,40.668026,-73.882782,3
32,10,40.66803,-73.983943,2
32,10,40.668032,-73.872841,3
32,10,40.6680459,-73.8605405,3
32,10,40.668072,-73.950668,1
32,10,40.668103,-73.980569,2
32,10,40.668118,-73.892918,3
32,10,40.668128,-73.903573,0
32,10,40.668128,-73.936749,1
32,10,40.6681342,-73.8567706,3
32,10,40.6681343,-73.870128,3
32,10,40.668147,-73.881968,3
32,10,40.668169,-73.977208,1
32,10,40.668178,-74.003747,2
32,10,40.668223,-73.9738112,1
32,10,40.668224,-73.953439,1
32,10,40.668234,-73.878378,3
32,10,40.668254,-73.892,3
32,10,40.6682649,-73.9094058,0
32,10,40.668268,-73.881153,3
32,10,40.668273,-73.902626,0
32,10,40.6682799,-73.9601727,1
32,10,40.668296,-73.939515,1
32,10,40.6683082,-73.8586969,3
32,10,40.668339,-73.8692043,3
32,10,40.6683546,-73.920155,0
32,10,40.66836,-73.955907,1
32,10,40.6683606,-73.9226328,0
32,10,40.66839,-73.891086,3
32,10,40.668392,-73.880314,3
32,10,40.6683923,-73.8577921,3
32,10,40.6684044,-73.9962196,2
32,10,40.668415,-73.910416,0
32,10,40.6684193,-73.9084849,0
32,10,40.6684221,-73.9016079,0
32,10,40.6684412,-73.9191926,0
32,10,40.6684477,-74.0100891,2
32,10,40.668451,-73.993531,2
32,10,40.668461,-73.942285,1
32,10,40.668496,-73.925598,0
32,10,40.6685077,-73.8577477,3
32,10,40.668522,-73.879411,3
32,10,40.668523,-73.9075564,0
32,10,40.668524,-73.890165,3
32,10,40.668547,-73.900783,0
32,10,40.6685564,-73.9219752,0
32,10,40.66857,-73.918261,0
32,10,40.6685722,-73.8568413,3
32,10,40.668578,-73.9868,2
32,10,40.6685801,-73.9902801,2
32,10,40.668615,-73.945046,1
32,10,40.668642,-73.983435,2
32,10,40.668647,-73.92835,0
32,10,40.668655,-73.878489,3
32,10,40.668657,-73.889283,3
32,10,40.668663,-73.961996,1
32,10,40.6686826,-73.86929,3
